x_pos,y_pos,yaw
0,0,0
0,0,0
-3.50651e-07,0,3.59117e-08
-0.00239882,5.40536e-10,0.0185285
-0.00239882,5.40536e-10,0.0185285
-0.00176575,2.21981e-07,0.0698236
-0.00180509,2.09764e-07,0.113225
-0.00265998,-1.48883e-06,0.113225
-0.00194888,-9.88989e-08,0.12435
0.00173723,7.89939e-06,0.145058
0.00176554,7.63936e-06,0.172852
0.00176554,7.63936e-06,0.172852
0.00143716,6.65512e-06,0.249891
0.00184335,8.48734e-06,0.172153
0.00184335,8.48734e-06,0.172153
0.000114497,3.37018e-06,0.0812167
0.000301766,3.65397e-06,0.0115642
-0.000221448,3.71386e-06,0.0862868
-0.00035928,4.62653e-06,0.184635
-0.000323947,4.74882e-06,0.189826
-0.000449894,4.44745e-06,0.171657
-0.00273316,-2.46118e-06,0.171476
-0.00273316,-2.46118e-06,0.171476
-0.00268324,-2.25836e-06,0.173305
-0.00335642,-4.35922e-06,0.184796
-0.00282031,-2.6158e-06,0.177797
-0.002303,-1.0448e-06,0.197914
-0.000933938,3.79354e-06,0.283793
-0.00151087,1.1063e-06,0.229166
-0.00236825,-2.35912e-06,0.330275
-0.0034633,-8.64251e-06,0.278598
-0.0034633,-8.64251e-06,0.278598
-0.00392259,-1.07495e-05,0.217266
-0.0053853,-1.61642e-05,0.197456
-0.0053853,-1.61642e-05,0.197456
-0.0151197,-4.9727e-05,0.313464
-0.0175725,-6.35795e-05,0.374866
-0.0180283,-6.69714e-05,0.413362
-0.0173792,-6.29545e-05,0.389258
-0.0173792,-6.29545e-05,0.389258
-0.0152951,-4.82931e-05,0.463249
-0.0154641,-4.97205e-05,0.496212
-0.0154641,-4.97205e-05,0.496212
-0.01523,-4.76117e-05,0.50464
-0.0151657,-4.75559e-05,0.527057
-0.0148068,-4.27645e-05,0.558091
-0.0148068,-4.27645e-05,0.558091
-0.0166432,-6.20378e-05,0.510972
-0.0165206,-5.97121e-05,0.4978
-0.0172621,-6.80592e-05,0.515303
-0.0161212,-5.54011e-05,0.572291
-0.0180964,-7.68763e-05,0.58168
-0.0178669,-7.5341e-05,0.58168
-0.0170657,-6.65814e-05,0.618773
